Zone,1,2,3,Total
t2627,311.47908910272,0.0,0.0,311.47908910272
t2628,311.47908910272,0.0,0.0,311.47908910272
t2629,311.47908910272,0.0,0.0,311.47908910272
t2630,311.47908910272,0.0,0.0,311.47908910272
t2631,311.47908910272,0.0,0.0,311.47908910272
t2632,311.47908910272,0.0,0.0,311.47908910272
t2633,311.47908910272,0.0,0.0,311.47908910272
t2634,311.47908910272,0.0,0.0,311.47908910272
t2635,316.6335893952001,85.80266885466881,0.0,402.4362582498689
t2636,736.35718464,135.9782889854526,0.0,872.3354736254526
t2637,736.35718464,135.9782889854526,0.0,872.3354736254526
t2638,736.35718464,135.9782889854526,0.0,872.3354736254526
t2639,736.35718464,48.952184034762944,0.0,785.3093686747629
t2640,498.14707921856007,47.18446627795205,0.0,545.3315454965121
t2641,311.47908910272,0.0,0.0,311.47908910272
t2642,311.47908910272,0.0,0.0,311.47908910272
t2643,311.47908910272,0.0,0.0,311.47908910272
t2644,311.47908910272,0.0,0.0,311.47908910272
t2645,311.47908910272,0.0,0.0,311.47908910272
t2646,311.47908910272,0.0,0.0,311.47908910272
t2647,311.47908910272,0.0,0.0,311.47908910272
t2648,311.47908910272,0.0,0.0,311.47908910272
t2649,311.47908910272,0.0,0.0,311.47908910272
t2650,311.47908910272,0.0,0.0,311.47908910272
t2651,311.47908910272,0.0,0.0,311.47908910272
t2652,311.47908910272,0.0,0.0,311.47908910272
t2653,311.47908910272,0.0,0.0,311.47908910272
t2654,311.47908910272,0.0,0.0,311.47908910272
t2655,311.47908910272,0.0,0.0,311.47908910272
t2656,311.47908910272,0.0,0.0,311.47908910272
t2657,311.47908910272,0.0,0.0,311.47908910272
t2658,311.47908910272,0.0,0.0,311.47908910272
t2659,731.20268434752,266.90466023957765,0.0,998.1073445870976
t2660,736.35718464,422.98496662259134,0.0,1159.3421512625914
t2661,736.35718464,422.98496662259134,0.0,1159.3421512625914
t2662,736.35718464,422.98496662259134,0.0,1159.3421512625914
t2663,736.35718464,152.27458798413284,0.0,888.6317726241329
t2664,499.558694285034,146.77578341803917,0.0,646.3344777030732
t2665,311.47908910272,0.0,0.0,311.47908910272
t2666,311.47908910272,0.0,0.0,311.47908910272
t2667,311.47908910272,0.0,0.0,311.47908910272
t2668,311.47908910272,0.0,0.0,311.47908910272
t2669,311.47908910272,0.0,0.0,311.47908910272
t2670,311.47908910272,0.0,0.0,311.47908910272
t2671,311.47908910272,0.0,0.0,311.47908910272
t2672,311.47908910272,0.0,0.0,311.47908910272
t2673,311.47908910272,0.0,0.0,311.47908910272
t2674,311.47908910272,0.0,0.0,311.47908910272
t2675,311.47908910272,0.0,0.0,311.47908910272
t2676,311.47908910272,0.0,0.0,311.47908910272
t2677,311.47908910272,0.0,0.0,311.47908910272
t2678,311.47908910272,0.0,0.0,311.47908910272
t2679,311.47908910272,0.0,0.0,311.47908910272
t2680,311.47908910272,0.0,0.0,311.47908910272
t2681,311.47908910272,0.0,0.0,311.47908910272
t2682,670.1005289226291,0.0,0.0,670.1005289226291
t2683,736.35718464,0.0,0.0,736.35718464
t2684,736.35718464,0.0,0.0,736.35718464
t2685,736.35718464,0.0,0.0,736.35718464
t2686,736.35718464,0.0,0.0,736.35718464
t2687,736.35718464,0.0,0.0,736.35718464
t2688,736.35718464,0.0,0.0,736.35718464
t2689,316.6335893952001,0.0,0.0,316.6335893952001
t2690,311.47908910272,0.0,0.0,311.47908910272
t2691,311.47908910272,0.0,0.0,311.47908910272
t2692,311.47908910272,0.0,0.0,311.47908910272
t2693,311.47908910272,0.0,0.0,311.47908910272
t2694,311.47908910272,0.0,0.0,311.47908910272
t2695,311.47908910272,0.0,0.0,311.47908910272
t2696,311.47908910272,0.0,0.0,311.47908910272
t2697,311.47908910272,0.0,0.0,311.47908910272
t2698,311.47908910272,0.0,0.0,311.47908910272
t2699,311.47908910272,0.0,0.0,311.47908910272
t2700,311.47908910272,0.0,0.0,311.47908910272
t2701,311.47908910272,0.0,0.0,311.47908910272
t2702,311.47908910272,0.0,0.0,311.47908910272
t2703,311.47908910272,0.0,0.0,311.47908910272
t2704,311.47908910272,0.0,0.0,311.47908910272
t2705,311.47908910272,0.0,0.0,311.47908910272
t2706,311.47908910272,0.0,0.0,311.47908910272
t2707,316.6335893952001,0.0,0.0,316.6335893952001
t2708,736.35718464,0.0,0.0,736.35718464
t2709,736.35718464,0.0,0.0,736.35718464
t2710,736.35718464,0.0,0.0,736.35718464
t2711,736.35718464,0.0,0.0,736.35718464
t2712,330.60372870129913,0.0,0.0,330.60372870129913
t2713,311.47908910272,0.0,0.0,311.47908910272
t2714,311.47908910272,0.0,0.0,311.47908910272
t2715,311.47908910272,0.0,0.0,311.47908910272
t2716,311.47908910272,0.0,0.0,311.47908910272
t2717,311.47908910272,0.0,0.0,311.47908910272
t2718,311.47908910272,0.0,0.0,311.47908910272
t2719,311.47908910272,0.0,0.0,311.47908910272
t2720,311.47908910272,0.0,0.0,311.47908910272
t2721,311.47908910272,0.0,0.0,311.47908910272
t2722,311.47908910272,0.0,0.0,311.47908910272
t2723,311.47908910272,0.0,0.0,311.47908910272
t2724,311.47908910272,0.0,0.0,311.47908910272
t2725,311.47908910272,0.0,0.0,311.47908910272
t2726,311.47908910272,0.0,0.0,311.47908910272
t2727,311.47908910272,0.0,0.0,311.47908910272
t2728,311.47908910272,0.0,0.0,311.47908910272
t2729,311.47908910272,0.0,0.0,311.47908910272
t2730,311.47908910272,0.0,0.0,311.47908910272
t2731,731.20268434752,341.1543196080216,0.0,1072.3570039555416
t2732,2337.2399954400003,540.6542859275038,0.0,2877.894281367504
t2733,736.35718464,264.9720016075432,0.0,1001.3291862475432
t2734,736.35718464,187.6070372168438,0.0,923.9642218568438
t2735,736.35718464,187.6070372168438,0.0,923.9642218568438
t2736,736.35718464,187.6070372168438,0.0,923.9642218568438
t2737,736.35718464,346.0187429936024,0.0,1082.3759276336025
t2738,736.35718464,0.0,0.0,736.35718464
t2739,736.35718464,0.0,0.0,736.35718464
t2740,736.35718464,0.0,0.0,736.35718464
t2741,736.35718464,0.0,0.0,736.35718464
t2742,736.35718464,0.0,0.0,736.35718464
t2743,316.6335893952001,0.0,0.0,316.6335893952001
t2744,311.47908910272,0.0,0.0,311.47908910272
t2745,311.47908910272,0.0,0.0,311.47908910272
t2746,311.47908910272,0.0,0.0,311.47908910272
t2747,311.47908910272,0.0,0.0,311.47908910272
t2748,311.47908910272,0.0,0.0,311.47908910272
t2749,311.47908910272,0.0,0.0,311.47908910272
t2750,311.47908910272,0.0,0.0,311.47908910272
t2751,311.47908910272,0.0,0.0,311.47908910272
t2752,311.47908910272,0.0,0.0,311.47908910272
t2753,311.47908910272,0.0,0.0,311.47908910272
t2754,731.20268434752,20.63176950110121,0.0,751.8344538486211
t2755,736.35718464,616.3636266110688,0.0,1352.7208112510689
t2756,736.35718464,991.1382821212843,0.0,1727.4954667612842
t2757,736.35718464,991.1382821212843,0.0,1727.4954667612842
t2758,736.35718464,967.6271382741644,0.0,1703.9843229141643
t2759,736.35718464,595.1517635740657,0.0,1331.5089482140656
t2760,736.35718464,332.3405298140507,0.0,1068.6977144540506
t2761,736.35718464,0.0,0.0,736.35718464
t2762,736.35718464,0.0,0.0,736.35718464
t2763,736.35718464,0.0,0.0,736.35718464
t2764,736.35718464,0.0,0.0,736.35718464
t2765,736.35718464,0.0,0.0,736.35718464
t2766,731.20268434752,0.0,0.0,731.20268434752
t2767,311.47908910272,0.0,0.0,311.47908910272
t2768,311.47908910272,0.0,0.0,311.47908910272
t2769,311.47908910272,0.0,0.0,311.47908910272
t2770,311.47908910272,0.0,0.0,311.47908910272
t2771,311.47908910272,0.0,0.0,311.47908910272
t2772,311.47908910272,0.0,0.0,311.47908910272
t2773,311.47908910272,0.0,0.0,311.47908910272
t2774,311.47908910272,0.0,0.0,311.47908910272
t2775,311.47908910272,0.0,0.0,311.47908910272
t2776,316.6335893952001,0.0,0.0,316.6335893952001
t2777,736.35718464,0.0,0.0,736.35718464
t2778,736.35718464,0.0,0.0,736.35718464
t2779,736.35718464,0.0,0.0,736.35718464
t2780,736.35718464,0.0,0.0,736.35718464
t2781,736.35718464,0.0,0.0,736.35718464
t2782,736.35718464,0.0,0.0,736.35718464
t2783,736.35718464,0.0,0.0,736.35718464
t2784,736.35718464,0.0,0.0,736.35718464
t2785,736.35718464,0.0,0.0,736.35718464
t2786,736.35718464,0.0,0.0,736.35718464
t2787,736.35718464,0.0,0.0,736.35718464
t2788,736.35718464,0.0,0.0,736.35718464
t2789,736.35718464,0.0,0.0,736.35718464
t2790,731.20268434752,0.0,0.0,731.20268434752
t2791,311.47908910272,0.0,0.0,311.47908910272
t2792,311.47908910272,0.0,0.0,311.47908910272
t2793,311.47908910272,0.0,0.0,311.47908910272
t2794,311.47908910272,0.0,0.0,311.47908910272
t2795,311.47908910272,0.0,0.0,311.47908910272
t2796,311.47908910272,0.0,0.0,311.47908910272
t2797,311.47908910272,0.0,0.0,311.47908910272
t2798,311.47908910272,0.0,0.0,311.47908910272
t2799,311.47908910272,0.0,0.0,311.47908910272
t2800,311.47908910272,0.0,0.0,311.47908910272
t2801,311.47908910272,0.0,0.0,311.47908910272
t2802,311.47908910272,0.0,0.0,311.47908910272
t2803,316.6335893952001,0.0,0.0,316.6335893952001
t2804,736.35718464,0.0,0.0,736.35718464
t2805,736.35718464,0.0,0.0,736.35718464
t2806,736.35718464,0.0,0.0,736.35718464
t2807,736.35718464,0.0,0.0,736.35718464
t2808,316.6335893952001,0.0,0.0,316.6335893952001
t2809,311.47908910272,0.0,0.0,311.47908910272
t2810,311.47908910272,0.0,0.0,311.47908910272
t2811,311.47908910272,0.0,0.0,311.47908910272
t2812,311.47908910272,0.0,0.0,311.47908910272
t2813,311.47908910272,0.0,0.0,311.47908910272
t2814,311.47908910272,0.0,0.0,311.47908910272
t2815,311.47908910272,0.0,0.0,311.47908910272
t2816,311.47908910272,0.0,0.0,311.47908910272
t2817,311.47908910272,0.0,0.0,311.47908910272
t2818,311.47908910272,0.0,0.0,311.47908910272
t2819,311.47908910272,0.0,0.0,311.47908910272
t2820,311.47908910272,0.0,0.0,311.47908910272
t2821,311.47908910272,0.0,0.0,311.47908910272
t2822,311.47908910272,0.0,0.0,311.47908910272
t2823,311.47908910272,0.0,0.0,311.47908910272
t2824,311.47908910272,0.0,0.0,311.47908910272
t2825,311.47908910272,0.0,0.0,311.47908910272
t2826,311.47908910272,0.0,0.0,311.47908910272
t2827,316.6335893952001,0.0,0.0,316.6335893952001
t2828,736.35718464,217.11384937315256,0.0,953.4710340131526
t2829,736.35718464,169.85300518802197,0.0,906.210189828022
t2830,736.35718464,351.3153677977105,0.0,1087.6725524377105
t2831,736.35718464,351.3153677977105,0.0,1087.6725524377105
t2832,736.35718464,126.4735324071758,0.0,862.8307170471758
t2833,736.35718464,121.90643262580554,0.0,858.2636172658056
t2834,736.35718464,0.0,0.0,736.35718464
t2835,736.35718464,0.0,0.0,736.35718464
t2836,736.35718464,0.0,0.0,736.35718464
t2837,736.35718464,0.0,0.0,736.35718464
t2838,316.6335893952001,0.0,0.0,316.6335893952001
t2839,311.47908910272,0.0,0.0,311.47908910272
t2840,311.47908910272,0.0,0.0,311.47908910272
t2841,311.47908910272,0.0,0.0,311.47908910272
t2842,311.47908910272,0.0,0.0,311.47908910272
t2843,311.47908910272,0.0,0.0,311.47908910272
t2844,311.47908910272,0.0,0.0,311.47908910272
t2845,311.47908910272,0.0,0.0,311.47908910272
t2846,311.47908910272,0.0,0.0,311.47908910272
t2847,311.47908910272,0.0,0.0,311.47908910272
t2848,311.47908910272,0.0,0.0,311.47908910272
t2849,311.47908910272,0.0,0.0,311.47908910272
t2850,311.47908910272,0.0,0.0,311.47908910272
t2851,311.47908910272,0.0,0.0,311.47908910272
t2852,731.20268434752,0.0,0.0,731.20268434752
t2853,736.35718464,0.0,0.0,736.35718464
t2854,736.35718464,0.0,0.0,736.35718464
t2855,736.35718464,0.0,0.0,736.35718464
t2856,736.35718464,0.0,0.0,736.35718464
t2857,736.35718464,0.0,0.0,736.35718464
t2858,731.20268434752,0.0,0.0,731.20268434752
t2859,311.47908910272,0.0,0.0,311.47908910272
t2860,731.20268434752,0.0,0.0,731.20268434752
t2861,311.47908910272,0.0,0.0,311.47908910272
t2862,311.47908910272,0.0,0.0,311.47908910272
t2863,311.47908910272,0.0,0.0,311.47908910272
t2864,311.47908910272,0.0,0.0,311.47908910272
t2865,311.47908910272,0.0,0.0,311.47908910272
t2866,311.47908910272,0.0,0.0,311.47908910272
t2867,311.47908910272,0.0,0.0,311.47908910272
t2868,311.47908910272,0.0,0.0,311.47908910272
t2869,311.47908910272,0.0,0.0,311.47908910272
t2870,311.47908910272,0.0,0.0,311.47908910272
t2871,311.47908910272,0.0,0.0,311.47908910272
t2872,311.47908910272,0.0,0.0,311.47908910272
t2873,311.47908910272,0.0,0.0,311.47908910272
t2874,316.6335893952001,662.7291212507378,143.78155437013382,1123.1442650160716
t2875,736.35718464,1195.0334925298005,215.10767391118384,2146.4983510809843
t2876,736.35718464,1222.3191821395894,215.10767391118384,2173.7840406907735
t2877,736.35718464,1222.3191821395894,215.10767391118384,2173.7840406907735
t2878,736.35718464,1128.4193211737402,87.76393095576302,1952.5404367695032
t2879,736.35718464,424.14475620243746,87.76393095576302,1248.2658717982006
t2880,736.35718464,52.031493035805646,0.0,788.3886776758056
t2881,360.0755855250176,0.0,0.0,360.0755855250176
t2882,311.47908910272,0.0,0.0,311.47908910272
t2883,311.47908910272,0.0,0.0,311.47908910272
t2884,311.47908910272,0.0,0.0,311.47908910272
t2885,311.47908910272,0.0,0.0,311.47908910272
t2886,311.47908910272,0.0,0.0,311.47908910272
t2887,311.47908910272,0.0,0.0,311.47908910272
t2888,311.47908910272,0.0,0.0,311.47908910272
t2889,311.47908910272,0.0,0.0,311.47908910272
t2890,311.47908910272,0.0,0.0,311.47908910272
t2891,311.47908910272,0.0,0.0,311.47908910272
t2892,311.47908910272,0.0,0.0,311.47908910272
t2893,311.47908910272,0.0,0.0,311.47908910272
t2894,311.47908910272,0.0,0.0,311.47908910272
t2895,311.47908910272,0.0,0.0,311.47908910272
t2896,311.47908910272,0.0,0.0,311.47908910272
t2897,311.47908910272,0.0,0.0,311.47908910272
t2898,316.6335893952001,0.0,0.0,316.6335893952001
t2899,736.35718464,450.51327065217606,0.0,1186.870455292176
t2900,736.35718464,713.9640820763312,0.0,1450.3212667163311
t2901,736.35718464,713.9640820763312,0.0,1450.3212667163311
t2902,736.35718464,713.9640820763312,0.0,1450.3212667163311
t2903,736.35718464,713.9640820763312,0.0,1450.3212667163311
t2904,736.35718464,713.9640820763312,0.0,1450.3212667163311
t2905,736.35718464,257.0270695474793,0.0,993.3842541874793
t2906,736.35718464,704.6825490093389,0.0,1441.0397336493388
t2907,736.35718464,247.7455364804869,0.0,984.1027211204869
t2908,736.35718464,269.1371378967239,0.0,1005.494322536724
t2909,736.35718464,247.7455364804869,0.0,984.1027211204869
t2910,736.35718464,247.7455364804869,0.0,984.1027211204869
t2911,736.35718464,247.7455364804869,0.0,984.1027211204869
t2912,736.35718464,247.7455364804869,0.0,984.1027211204869
t2913,736.35718464,247.7455364804869,0.0,984.1027211204869
t2914,736.35718464,247.7455364804869,0.0,984.1027211204869
t2915,736.35718464,247.7455364804869,0.0,984.1027211204869
t2916,736.35718464,247.7455364804869,0.0,984.1027211204869
t2917,736.35718464,247.7455364804869,0.0,984.1027211204869
t2918,736.35718464,247.7455364804869,0.0,984.1027211204869
t2919,736.35718464,247.7455364804869,0.0,984.1027211204869
t2920,736.35718464,247.7455364804869,0.0,984.1027211204869
t2921,736.35718464,247.7455364804869,0.0,984.1027211204869
t2922,736.35718464,247.7455364804869,0.0,984.1027211204869
t2923,736.35718464,1148.2396014963006,0.0,1884.5967861363006
t2924,736.35718464,1200.8529218183853,0.0,1937.2101064583853
t2925,736.35718464,1200.8529218183853,0.0,1937.2101064583853
t2926,736.35718464,1200.8529218183853,0.0,1937.2101064583853
t2927,736.35718464,767.0166148365581,0.0,1503.3737994765581
t2928,736.35718464,416.6959638709796,0.0,1153.0531485109796
t2929,736.35718464,416.6959638709796,0.0,1153.0531485109796
t2930,736.35718464,499.07256470682256,0.0,1235.4297493468225
t2931,736.35718464,655.7454942648367,0.0,1392.1026789048367
t2932,736.35718464,416.6959638709796,0.0,1153.0531485109796
t2933,736.35718464,416.6959638709796,0.0,1153.0531485109796
t2934,736.35718464,416.6959638709796,0.0,1153.0531485109796
t2935,736.35718464,416.6959638709796,0.0,1153.0531485109796
t2936,736.35718464,416.6959638709796,0.0,1153.0531485109796
t2937,736.35718464,416.6959638709796,0.0,1153.0531485109796
t2938,736.35718464,416.6959638709796,0.0,1153.0531485109796
t2939,736.35718464,416.6959638709796,0.0,1153.0531485109796
t2940,736.35718464,416.6959638709796,0.0,1153.0531485109796
t2941,736.35718464,416.6959638709796,0.0,1153.0531485109796
t2942,736.35718464,416.6959638709796,0.0,1153.0531485109796
t2943,736.35718464,416.6959638709796,0.0,1153.0531485109796
t2944,736.35718464,416.6959638709796,0.0,1153.0531485109796
t2945,736.35718464,416.6959638709796,0.0,1153.0531485109796
t2946,736.35718464,416.6959638709796,39.92034280239357,1192.9734913133732
t2947,736.35718464,1174.5606349669802,29.45088238372933,1940.3687019907095
t2948,736.35718464,1509.2766591291866,78.64421130554676,2324.2780550747334
t2949,736.35718464,1509.2766591291866,31.133008301466194,2276.766852070653
t2950,736.35718464,1509.2766591291866,76.30639289575049,2321.940236664937
t2951,736.35718464,1458.4446000892654,31.133008301466194,2225.9347930307317
t2952,736.35718464,1297.528828594009,6.765722631285554,2040.6517358652945
t2953,736.35718464,751.2557054425014,3.6627068589960126,1491.2755969414975
t2954,736.35718464,293.16118553586205,0.0,1029.518370175862
t2955,736.35718464,293.16118553586205,0.0,1029.518370175862
t2956,736.35718464,293.16118553586205,0.0,1029.518370175862
t2957,736.35718464,293.16118553586205,0.0,1029.518370175862
t2958,736.35718464,293.16118553586205,0.0,1029.518370175862
t2959,736.35718464,293.16118553586205,0.0,1029.518370175862
t2960,736.35718464,284.77023843803005,0.0,1021.12742307803
t2961,316.6335893952001,284.77023843803005,0.0,601.4038278332301
t2962,311.47908910272,284.77023843803005,0.0,596.2493275407501
t2963,311.47908910272,284.77023843803005,0.0,596.2493275407501
t2964,311.47908910272,284.77023843803005,0.0,596.2493275407501
t2965,311.47908910272,284.77023843803005,0.0,596.2493275407501
t2966,311.47908910272,284.77023843803005,0.0,596.2493275407501
t2967,311.47908910272,284.77023843803005,0.0,596.2493275407501
t2968,311.47908910272,284.77023843803005,0.0,596.2493275407501
t2969,316.6335893952001,284.77023843803005,0.0,601.4038278332301
t2970,736.35718464,629.2968851496025,0.0,1365.6540697896025
t2971,736.35718464,1360.2316318951525,0.0,2096.5888165351525
t2972,736.35718464,1378.1475500457477,0.0,2114.5047346857477
t2973,736.35718464,1378.1475500457477,0.0,2114.5047346857477
t2974,736.35718464,1378.1475500457477,0.0,2114.5047346857477
t2975,736.35718464,1378.1475500457477,0.0,2114.5047346857477
t2976,736.35718464,1378.1475500457477,0.0,2114.5047346857477
t2977,736.35718464,1045.0850476366536,0.0,1781.4422322766536
t2978,736.35718464,724.3853171127819,0.0,1460.742501752782
t2979,736.35718464,348.3855076416813,0.0,1084.7426922816812
t2980,736.35718464,244.34166672858188,0.0,980.6988513685819
t2981,736.35718464,244.34166672858188,0.0,980.6988513685819
t2982,736.35718464,244.34166672858188,0.0,980.6988513685819
t2983,736.35718464,244.34166672858188,0.0,980.6988513685819
t2984,736.35718464,244.34166672858188,0.0,980.6988513685819
t2985,736.35718464,244.34166672858188,0.0,980.6988513685819
t2986,551.9718504387512,244.34166672858188,0.0,796.3135171673331
t2987,311.47908910272,244.34166672858188,0.0,555.8207558313019
t2988,311.47908910272,244.34166672858188,0.0,555.8207558313019
t2989,311.47908910272,244.34166672858188,0.0,555.8207558313019
t2990,311.47908910272,244.34166672858188,0.0,555.8207558313019
t2991,316.6335893952001,244.34166672858188,0.0,560.975256123782
t2992,736.35718464,244.34166672858188,0.0,980.6988513685819
t2993,736.35718464,244.34166672858188,0.0,980.6988513685819
t2994,736.35718464,244.34166672858188,0.0,980.6988513685819
t2995,736.35718464,660.2813449812918,0.0,1396.6385296212918
t2996,736.35718464,1282.7824213451759,0.0,2019.1396059851759
t2997,736.35718464,676.5123532474594,0.0,1412.8695378874595
t2998,736.35718464,771.8984285677724,0.0,1508.2556132077725
t2999,736.35718464,445.12550020677605,0.0,1181.482684846776
t3000,736.35718464,251.06168673524175,0.0,987.4188713752418
t3001,736.35718464,251.06168673524175,0.0,987.4188713752418
t3002,736.35718464,251.06168673524175,0.0,987.4188713752418
t3003,736.35718464,251.06168673524175,0.0,987.4188713752418
t3004,736.35718464,251.06168673524175,0.0,987.4188713752418
t3005,736.35718464,0.0,0.0,736.35718464
t3006,736.35718464,0.0,0.0,736.35718464
t3007,316.6335893952001,0.0,0.0,316.6335893952001
t3008,311.47908910272,0.0,0.0,311.47908910272
t3009,311.47908910272,0.0,0.0,311.47908910272
t3010,311.47908910272,0.0,0.0,311.47908910272
t3011,311.47908910272,0.0,0.0,311.47908910272
t3012,311.47908910272,0.0,0.0,311.47908910272
t3013,311.47908910272,0.0,0.0,311.47908910272
t3014,311.47908910272,0.0,0.0,311.47908910272
t3015,311.47908910272,0.0,0.0,311.47908910272
t3016,311.47908910272,0.0,0.0,311.47908910272
t3017,311.47908910272,0.0,0.0,311.47908910272
t3018,316.6335893952001,0.0,0.0,316.6335893952001
t3019,736.35718464,54.24315387235566,0.0,790.6003385123556
t3020,1742.64889895612,85.96342457867736,0.0,1828.6123235347975
t3021,736.35718464,85.96342457867736,0.0,822.3206092186774
t3022,736.35718464,84.84590005915456,0.0,821.2030846991546
t3023,736.35718464,29.82930832880104,0.0,766.1864929688011
t3024,736.35718464,29.82930832880104,0.0,766.1864929688011
t3025,736.35718464,0.0,0.0,736.35718464
t3026,736.35718464,0.0,0.0,736.35718464
t3027,736.35718464,0.0,0.0,736.35718464
t3028,736.35718464,0.0,0.0,736.35718464
t3029,736.35718464,0.0,0.0,736.35718464
t3030,731.20268434752,0.0,0.0,731.20268434752
t3031,311.47908910272,0.0,0.0,311.47908910272
t3032,311.47908910272,0.0,0.0,311.47908910272
t3033,311.47908910272,0.0,0.0,311.47908910272
t3034,311.47908910272,0.0,0.0,311.47908910272
t3035,311.47908910272,0.0,0.0,311.47908910272
t3036,311.47908910272,0.0,0.0,311.47908910272
t3037,311.47908910272,0.0,0.0,311.47908910272
t3038,311.47908910272,0.0,0.0,311.47908910272
t3039,311.47908910272,0.0,0.0,311.47908910272
t3040,311.47908910272,0.0,0.0,311.47908910272
t3041,311.47908910272,0.0,0.0,311.47908910272
t3042,731.20268434752,0.0,0.0,731.20268434752
t3043,736.35718464,205.5986721816389,0.0,941.9558568216389
t3044,736.35718464,325.8285089977013,0.0,1062.1856936377012
t3045,736.35718464,325.8285089977013,0.0,1062.1856936377012
t3046,736.35718464,325.8285089977013,0.0,1062.1856936377012
t3047,736.35718464,222.08232292728798,0.0,958.439507567288
t3048,736.35718464,113.06249262220236,0.0,849.4196772622024
t3049,736.35718464,0.0,0.0,736.35718464
t3050,736.35718464,0.0,0.0,736.35718464
t3051,736.35718464,0.0,0.0,736.35718464
t3052,736.35718464,0.0,0.0,736.35718464
t3053,736.35718464,0.0,0.0,736.35718464
t3054,731.20268434752,0.0,0.0,731.20268434752
t3055,311.47908910272,0.0,0.0,311.47908910272
t3056,311.47908910272,0.0,0.0,311.47908910272
t3057,311.47908910272,0.0,0.0,311.47908910272
t3058,311.47908910272,0.0,0.0,311.47908910272
t3059,311.47908910272,0.0,0.0,311.47908910272
t3060,311.47908910272,0.0,0.0,311.47908910272
t3061,311.47908910272,0.0,0.0,311.47908910272
t3062,311.47908910272,0.0,0.0,311.47908910272
t3063,311.47908910272,0.0,0.0,311.47908910272
t3064,311.47908910272,0.0,0.0,311.47908910272
t3065,731.20268434752,0.0,0.0,731.20268434752
t3066,736.35718464,0.0,0.0,736.35718464
t3067,736.35718464,0.0,0.0,736.35718464
t3068,736.35718464,0.0,0.0,736.35718464
t3069,736.35718464,0.0,0.0,736.35718464
t3070,736.35718464,0.0,0.0,736.35718464
t3071,736.35718464,0.0,0.0,736.35718464
t3072,736.35718464,0.0,0.0,736.35718464
t3073,736.35718464,0.0,0.0,736.35718464
t3074,736.35718464,0.0,0.0,736.35718464
t3075,736.35718464,0.0,0.0,736.35718464
t3076,736.35718464,0.0,0.0,736.35718464
t3077,736.35718464,0.0,0.0,736.35718464
t3078,736.35718464,0.0,0.0,736.35718464
t3079,736.35718464,0.0,0.0,736.35718464
t3080,736.35718464,0.0,0.0,736.35718464
t3081,736.35718464,0.0,0.0,736.35718464
t3082,736.35718464,0.0,0.0,736.35718464
t3083,736.35718464,0.0,0.0,736.35718464
t3084,736.35718464,0.0,0.0,736.35718464
t3085,736.35718464,0.0,0.0,736.35718464
t3086,736.35718464,0.0,0.0,736.35718464
t3087,736.35718464,11.27472100882641,137.72032084084447,885.3522264896709
t3088,736.35718464,799.1036342658848,152.95176770848065,1688.4125866143656
t3089,736.35718464,612.7149370606805,152.95176770848065,1502.0238894091613
t3090,736.35718464,1301.0424418055866,152.95176770848065,2190.3513941540673
t3091,736.35718464,1301.0424418055866,152.95176770848065,2190.3513941540673
t3092,736.35718464,1301.0424418055866,152.95176770848065,2190.3513941540673
t3093,736.35718464,1301.0424418055866,152.95176770848065,2190.3513941540673
t3094,736.35718464,1301.0424418055866,97.1728002864306,2134.572426732017
t3095,736.35718464,1301.0424418055866,0.0,2037.3996264455866
t3096,736.35718464,984.059128626612,0.0,1720.4163132666122
t3097,736.35718464,618.3699166493795,0.0,1354.7271012893796
t3098,736.35718464,451.4617273065385,0.0,1187.8189119465385
t3099,736.35718464,451.4617273065385,0.0,1187.8189119465385
t3100,736.35718464,239.70200108498796,0.0,976.059185724988
t3101,736.35718464,0.0,0.0,736.35718464
t3102,736.35718464,0.0,0.0,736.35718464
t3103,736.35718464,0.0,0.0,736.35718464
t3104,736.35718464,0.0,0.0,736.35718464
t3105,731.20268434752,0.0,0.0,731.20268434752
t3106,311.47908910272,0.0,0.0,311.47908910272
t3107,311.47908910272,0.0,0.0,311.47908910272
t3108,311.47908910272,0.0,0.0,311.47908910272
t3109,311.47908910272,0.0,0.0,311.47908910272
t3110,311.47908910272,0.0,0.0,311.47908910272
t3111,311.47908910272,0.0,0.0,311.47908910272
t3112,311.47908910272,0.0,0.0,311.47908910272
t3113,311.47908910272,0.0,0.0,311.47908910272
t3114,311.47908910272,0.0,0.0,311.47908910272
t3115,731.20268434752,0.0,0.0,731.20268434752
t3116,736.35718464,42.59642103193939,0.0,778.9536056719394
t3117,736.35718464,23.917303044568854,0.0,760.2744876845688
t3118,736.35718464,68.02990808354312,0.0,804.3870927235431
t3119,890.3705850196408,68.92594537339727,0.0,959.296530393038
t3120,736.35718464,68.02990808354312,0.0,804.3870927235431
t3121,736.35718464,23.917303044568854,0.0,760.2744876845688
t3122,736.35718464,0.0,0.0,736.35718464
t3123,736.35718464,0.0,0.0,736.35718464
t3124,736.35718464,0.0,0.0,736.35718464
t3125,731.20268434752,0.0,0.0,731.20268434752
t3126,311.47908910272,0.0,0.0,311.47908910272
t3127,311.47908910272,0.0,0.0,311.47908910272
t3128,311.47908910272,0.0,0.0,311.47908910272
t3129,311.47908910272,0.0,0.0,311.47908910272
t3130,311.47908910272,0.0,0.0,311.47908910272
t3131,311.47908910272,0.0,0.0,311.47908910272
t3132,311.47908910272,0.0,0.0,311.47908910272
t3133,311.47908910272,0.0,0.0,311.47908910272
